STATION,DATE,PRCP,TMAX,TMIN,ABay.WL
GOUVERNUERS & WATERTOWN,5/1/2013,0,225,72,74.694
GOUVERNUERS & WATERTOWN,5/2/2013,0,247.5,69.5,74.7
GOUVERNUERS & WATERTOWN,5/3/2013,0,250,94,74.698
GOUVERNUERS & WATERTOWN,5/4/2013,0,239,80.5,74.703
GOUVERNUERS & WATERTOWN,5/5/2013,0,247,52.5,74.705
GOUVERNUERS & WATERTOWN,5/6/2013,0,250,61,74.708
GOUVERNUERS & WATERTOWN,5/7/2013,0,255.5,58.5,74.708
GOUVERNUERS & WATERTOWN,5/8/2013,12.5,258.5,63.5,74.7
GOUVERNUERS & WATERTOWN,5/9/2013,32,236.5,80.5,74.713
GOUVERNUERS & WATERTOWN,5/10/2013,20.5,222,94.5,74.701
GOUVERNUERS & WATERTOWN,5/11/2013,91.5,180.5,97,74.761
GOUVERNUERS & WATERTOWN,5/12/2013,11.5,133.5,47.5,74.832
GOUVERNUERS & WATERTOWN,5/13/2013,1.5,100,16.5,74.839
GOUVERNUERS & WATERTOWN,5/14/2013,0,111,-8.5,74.753
GOUVERNUERS & WATERTOWN,5/15/2013,6.5,178,-11,74.754
GOUVERNUERS & WATERTOWN,5/16/2013,0,214,22.5,74.774
GOUVERNUERS & WATERTOWN,5/17/2013,0,189,6,74.759
GOUVERNUERS & WATERTOWN,5/18/2013,0,188.5,16.5,74.736
GOUVERNUERS & WATERTOWN,5/19/2013,0,217,61,74.725
GOUVERNUERS & WATERTOWN,5/20/2013,0,216.5,147.5,74.737
GOUVERNUERS & WATERTOWN,5/21/2013,129.5,252.5,147,74.729
GOUVERNUERS & WATERTOWN,5/22/2013,77.5,242,122.5,74.74
GOUVERNUERS & WATERTOWN,5/23/2013,118,253,105.5,74.758
GOUVERNUERS & WATERTOWN,5/24/2013,85,169.5,44.5,74.751
GOUVERNUERS & WATERTOWN,5/25/2013,14,119.5,50,74.756
GOUVERNUERS & WATERTOWN,5/26/2013,0,150,61.5,74.784
GOUVERNUERS & WATERTOWN,5/27/2013,0,178,25,74.787
GOUVERNUERS & WATERTOWN,5/28/2013,5,214,22,74.764
GOUVERNUERS & WATERTOWN,5/29/2013,27.5,239,113.5,74.816
GOUVERNUERS & WATERTOWN,5/30/2013,0,261,136,74.816
GOUVERNUERS & WATERTOWN,5/31/2013,0,294.5,158.5,74.823
GOUVERNUERS & WATERTOWN,6/1/2013,100.5,305.5,161,74.831
GOUVERNUERS & WATERTOWN,6/2/2013,253,269.5,158.5,74.88
GOUVERNUERS & WATERTOWN,6/3/2013,35.5,197.5,108.5,74.917
GOUVERNUERS & WATERTOWN,6/4/2013,0,167,67,74.906
GOUVERNUERS & WATERTOWN,6/5/2013,0,200,33.5,74.868
GOUVERNUERS & WATERTOWN,6/6/2013,129.5,172.5,94.5,74.837
GOUVERNUERS & WATERTOWN,6/7/2013,174,189,102.5,74.891
GOUVERNUERS & WATERTOWN,6/8/2013,6.5,164,127.5,74.914
GOUVERNUERS & WATERTOWN,6/9/2013,0,194.5,114,74.922
GOUVERNUERS & WATERTOWN,6/10/2013,63.5,238.5,103,74.881
GOUVERNUERS & WATERTOWN,6/11/2013,269.5,214,138.5,74.956
GOUVERNUERS & WATERTOWN,6/12/2013,61,230.5,114,74.968
GOUVERNUERS & WATERTOWN,6/13/2013,11.5,205.5,97,74.957
GOUVERNUERS & WATERTOWN,6/14/2013,0,219.5,83,74.998
GOUVERNUERS & WATERTOWN,6/15/2013,0,225,75,75.007
GOUVERNUERS & WATERTOWN,6/16/2013,40.5,222,119,75.012
GOUVERNUERS & WATERTOWN,6/17/2013,69.5,203,125,75.016
GOUVERNUERS & WATERTOWN,6/18/2013,20.5,214,94.5,75.008
GOUVERNUERS & WATERTOWN,6/19/2013,0,216.5,41.5,75.006
GOUVERNUERS & WATERTOWN,6/20/2013,0,219.5,44.5,75.012
GOUVERNUERS & WATERTOWN,6/21/2013,0,247,89,75.01
GOUVERNUERS & WATERTOWN,6/22/2013,14,278,125,75.002
GOUVERNUERS & WATERTOWN,6/23/2013,42,280.5,158.5,75.006
GOUVERNUERS & WATERTOWN,6/24/2013,0,280.5,205.5,75.014
GOUVERNUERS & WATERTOWN,6/25/2013,62,275,197,75.015
GOUVERNUERS & WATERTOWN,6/26/2013,9,269.5,191.5,75.02
GOUVERNUERS & WATERTOWN,6/27/2013,1.5,266.5,180.5,75.004
GOUVERNUERS & WATERTOWN,6/28/2013,76.5,244.5,164,74.985
GOUVERNUERS & WATERTOWN,6/29/2013,58.5,236,144.5,75.011
GOUVERNUERS & WATERTOWN,6/30/2013,4,250,141.5,74.997
GOUVERNUERS & WATERTOWN,7/1/2013,54.5,247,155.5,74.949
GOUVERNUERS & WATERTOWN,7/2/2013,16.5,239,147.5,74.948
GOUVERNUERS & WATERTOWN,7/3/2013,17.5,263.5,166.5,74.978
GOUVERNUERS & WATERTOWN,7/4/2013,49.5,275,189,74.991
GOUVERNUERS & WATERTOWN,7/5/2013,39.5,280.5,211.5,74.997
GOUVERNUERS & WATERTOWN,7/6/2013,0,275,197.5,75.004
GOUVERNUERS & WATERTOWN,7/7/2013,4,272,186,75.007
GOUVERNUERS & WATERTOWN,7/8/2013,1.5,275,197.5,75.001
GOUVERNUERS & WATERTOWN,7/9/2013,5,289,188.5,74.996
GOUVERNUERS & WATERTOWN,7/10/2013,83,291.5,214,75.029
GOUVERNUERS & WATERTOWN,7/11/2013,56,261,175,75.024
GOUVERNUERS & WATERTOWN,7/12/2013,0,261.5,139,74.988
GOUVERNUERS & WATERTOWN,7/13/2013,0,272.5,136,74.985
GOUVERNUERS & WATERTOWN,7/14/2013,0,291.5,177.5,74.988
GOUVERNUERS & WATERTOWN,7/15/2013,0,306,178,74.993
GOUVERNUERS & WATERTOWN,7/16/2013,0,311.5,178,74.987
GOUVERNUERS & WATERTOWN,7/17/2013,0,319.5,205.5,74.99
GOUVERNUERS & WATERTOWN,7/18/2013,0,311,208,74.988
GOUVERNUERS & WATERTOWN,7/19/2013,68.5,319.5,205.5,75.029
GOUVERNUERS & WATERTOWN,7/20/2013,76,292,186,75.064
GOUVERNUERS & WATERTOWN,7/21/2013,0,261,133,74.994
GOUVERNUERS & WATERTOWN,7/22/2013,0,258.5,100,74.977
GOUVERNUERS & WATERTOWN,7/23/2013,0,269.5,161,75.006
GOUVERNUERS & WATERTOWN,7/24/2013,0,244.5,113.5,74.98
GOUVERNUERS & WATERTOWN,7/25/2013,0,238.5,69.5,74.946
GOUVERNUERS & WATERTOWN,7/26/2013,0,250,67,74.934
GOUVERNUERS & WATERTOWN,7/27/2013,78.5,272.5,88.5,74.929
GOUVERNUERS & WATERTOWN,7/28/2013,145,261,166.5,74.958
GOUVERNUERS & WATERTOWN,7/29/2013,128.5,233.5,130.5,74.956
GOUVERNUERS & WATERTOWN,7/30/2013,0,230.5,89,74.945
GOUVERNUERS & WATERTOWN,7/31/2013,0,253,119.5,74.923
GOUVERNUERS & WATERTOWN,8/1/2013,132,241.5,175,74.954
GOUVERNUERS & WATERTOWN,8/2/2013,11.5,236,138.5,74.961
GOUVERNUERS & WATERTOWN,8/3/2013,119.5,227.5,138.5,74.967
GOUVERNUERS & WATERTOWN,8/4/2013,1.5,222.5,114,74.943
GOUVERNUERS & WATERTOWN,8/5/2013,9,219.5,72,74.927
GOUVERNUERS & WATERTOWN,8/6/2013,0,244.5,89,74.917
GOUVERNUERS & WATERTOWN,8/7/2013,0,256,161,74.922
GOUVERNUERS & WATERTOWN,8/8/2013,19,261,194.5,74.912
GOUVERNUERS & WATERTOWN,8/9/2013,32,261,188.5,74.908
GOUVERNUERS & WATERTOWN,8/10/2013,0,216.5,141.5,74.906
GOUVERNUERS & WATERTOWN,8/11/2013,0,230.5,114,74.896
GOUVERNUERS & WATERTOWN,8/12/2013,0,244,147.5,74.886
GOUVERNUERS & WATERTOWN,8/13/2013,15,228,153,74.912
GOUVERNUERS & WATERTOWN,8/14/2013,1.5,208,108,74.89
GOUVERNUERS & WATERTOWN,8/15/2013,123,208,86,74.903
GOUVERNUERS & WATERTOWN,8/16/2013,0,239,102.5,74.882
GOUVERNUERS & WATERTOWN,8/17/2013,0,250,91.5,74.85
GOUVERNUERS & WATERTOWN,8/18/2013,0,264,97,74.832
GOUVERNUERS & WATERTOWN,8/19/2013,0,264,122.5,74.834
GOUVERNUERS & WATERTOWN,8/20/2013,0,267,144.5,74.826
GOUVERNUERS & WATERTOWN,8/21/2013,0,275,172,74.815
GOUVERNUERS & WATERTOWN,8/22/2013,211,272.5,158,74.81
GOUVERNUERS & WATERTOWN,8/23/2013,0,247.5,97,74.769
GOUVERNUERS & WATERTOWN,8/24/2013,0,236,64,74.765
GOUVERNUERS & WATERTOWN,8/25/2013,0,255.5,75,74.77
GOUVERNUERS & WATERTOWN,8/26/2013,40.5,247,158.5,74.789
GOUVERNUERS & WATERTOWN,8/27/2013,34.5,250,172,74.773
GOUVERNUERS & WATERTOWN,8/28/2013,0,302.5,158.5,74.755
GOUVERNUERS & WATERTOWN,8/29/2013,0,275,155.5,74.744
GOUVERNUERS & WATERTOWN,8/30/2013,2.5,286,150,74.753
GOUVERNUERS & WATERTOWN,8/31/2013,62.5,244.5,194.5,74.737
GOUVERNUERS & WATERTOWN,9/1/2013,35.5,255.5,139,74.719
GOUVERNUERS & WATERTOWN,9/2/2013,117,280.5,158.5,74.74
GOUVERNUERS & WATERTOWN,9/3/2013,34.5,239,158.5,74.762
GOUVERNUERS & WATERTOWN,9/4/2013,4,222.5,128,74.755
GOUVERNUERS & WATERTOWN,9/5/2013,12.5,208,72,74.722
GOUVERNUERS & WATERTOWN,9/6/2013,0,186,25,74.738
GOUVERNUERS & WATERTOWN,9/7/2013,5,197.5,94.5,74.744
GOUVERNUERS & WATERTOWN,9/8/2013,19,194.5,80.5,74.669
GOUVERNUERS & WATERTOWN,9/9/2013,0,203,36,74.679
GOUVERNUERS & WATERTOWN,9/10/2013,33,261,152.5,74.702
GOUVERNUERS & WATERTOWN,9/11/2013,0,297.5,227.5,74.696
GOUVERNUERS & WATERTOWN,9/12/2013,108,266.5,180.5,74.703
GOUVERNUERS & WATERTOWN,9/13/2013,1.5,194.5,103,74.638
GOUVERNUERS & WATERTOWN,9/14/2013,0,167,83.5,74.659
GOUVERNUERS & WATERTOWN,9/15/2013,48.5,191.5,83.5,74.667
GOUVERNUERS & WATERTOWN,9/16/2013,72.5,158,39,74.606
GOUVERNUERS & WATERTOWN,9/17/2013,0,175,-5.5,74.598
GOUVERNUERS & WATERTOWN,9/18/2013,0,214,16.5,74.599
GOUVERNUERS & WATERTOWN,9/19/2013,0,239,36,74.591
GOUVERNUERS & WATERTOWN,9/20/2013,0,272,63.5,74.582
GOUVERNUERS & WATERTOWN,9/21/2013,322.5,208.5,116.5,74.628
GOUVERNUERS & WATERTOWN,9/22/2013,3,144,55.5,74.616
GOUVERNUERS & WATERTOWN,9/23/2013,0,128,5.5,74.581
GOUVERNUERS & WATERTOWN,9/24/2013,0,139,-5.5,74.583
GOUVERNUERS & WATERTOWN,9/25/2013,0,189,5.5,74.575
GOUVERNUERS & WATERTOWN,9/26/2013,0,194.5,25,74.547
GOUVERNUERS & WATERTOWN,9/27/2013,0,205.5,39,74.53
GOUVERNUERS & WATERTOWN,9/28/2013,0,217,83.5,74.528
GOUVERNUERS & WATERTOWN,9/29/2013,0,233,72,74.534
GOUVERNUERS & WATERTOWN,9/30/2013,0,250,100,74.529
GOUVERNUERS & WATERTOWN,10/1/2013,0,236,94.5,74.533
GOUVERNUERS & WATERTOWN,10/2/2013,0,228,100,74.548
GOUVERNUERS & WATERTOWN,10/3/2013,0,219.5,44,74.511
GOUVERNUERS & WATERTOWN,10/4/2013,4,155.5,72.5,74.478
GOUVERNUERS & WATERTOWN,10/5/2013,20.5,164,94.5,74.468
GOUVERNUERS & WATERTOWN,10/6/2013,33,211,102.5,74.46
GOUVERNUERS & WATERTOWN,10/7/2013,193,233,117,74.593
GOUVERNUERS & WATERTOWN,10/8/2013,100.5,197,33,74.52
GOUVERNUERS & WATERTOWN,10/9/2013,0,177.5,3,74.505
GOUVERNUERS & WATERTOWN,10/10/2013,0,194,6,74.497
GOUVERNUERS & WATERTOWN,10/11/2013,0,216.5,11,74.49
GOUVERNUERS & WATERTOWN,10/12/2013,0,236,14,74.485
GOUVERNUERS & WATERTOWN,10/13/2013,15,236,83.5,74.501
GOUVERNUERS & WATERTOWN,10/14/2013,48,203,83.5,74.51
GOUVERNUERS & WATERTOWN,10/15/2013,0,194.5,25,74.476
GOUVERNUERS & WATERTOWN,10/16/2013,41,191.5,114,74.522
GOUVERNUERS & WATERTOWN,10/17/2013,61,177.5,97.5,74.507
GOUVERNUERS & WATERTOWN,10/18/2013,43,164,94,74.553
GOUVERNUERS & WATERTOWN,10/19/2013,46,167,66.5,74.545
GOUVERNUERS & WATERTOWN,10/20/2013,0,150,61,74.557
GOUVERNUERS & WATERTOWN,10/21/2013,0,155.5,50,74.544
GOUVERNUERS & WATERTOWN,10/22/2013,108,150,77.5,74.58
GOUVERNUERS & WATERTOWN,10/23/2013,2.5,97.5,-16,74.52
GOUVERNUERS & WATERTOWN,10/24/2013,5,88.5,-24.5,74.536
GOUVERNUERS & WATERTOWN,10/25/2013,1.5,83,-7.5,74.519
GOUVERNUERS & WATERTOWN,10/26/2013,97.5,66.5,11,74.62
GOUVERNUERS & WATERTOWN,10/27/2013,95.5,91.5,30.5,74.538
GOUVERNUERS & WATERTOWN,10/28/2013,0,89,-8,74.489
GOUVERNUERS & WATERTOWN,10/29/2013,0,72.5,-83,74.459
GOUVERNUERS & WATERTOWN,10/30/2013,29,78,-41.5,74.453
GOUVERNUERS & WATERTOWN,10/31/2013,73.5,147.5,5.5,74.493
GOUVERNUERS & WATERTOWN,11/1/2013,258,183,114,74.653
GOUVERNUERS & WATERTOWN,11/2/2013,45.5,114,16.5,74.485
GOUVERNUERS & WATERTOWN,11/3/2013,67.5,80.5,-44,74.452
GOUVERNUERS & WATERTOWN,11/4/2013,0,41.5,-88,74.447
GOUVERNUERS & WATERTOWN,11/5/2013,0,86,-11.5,74.497
GOUVERNUERS & WATERTOWN,11/6/2013,6.5,150,36,74.51
GOUVERNUERS & WATERTOWN,11/7/2013,119,141.5,39,74.53
GOUVERNUERS & WATERTOWN,11/8/2013,0,114,-24.5,74.506
GOUVERNUERS & WATERTOWN,11/9/2013,4,64,-52.5,74.477
GOUVERNUERS & WATERTOWN,11/10/2013,23,86,25,74.558
GOUVERNUERS & WATERTOWN,11/11/2013,54.5,72.5,-8,74.518
GOUVERNUERS & WATERTOWN,11/12/2013,86.5,22,-44,74.472
GOUVERNUERS & WATERTOWN,11/13/2013,0,14,-93.5,74.518
GOUVERNUERS & WATERTOWN,11/14/2013,0,58,-33.5,74.558
GOUVERNUERS & WATERTOWN,11/15/2013,0,89,22.5,74.495
GOUVERNUERS & WATERTOWN,11/16/2013,0,116.5,8.5,74.438
GOUVERNUERS & WATERTOWN,11/17/2013,11.5,150,67,74.442
GOUVERNUERS & WATERTOWN,11/18/2013,72.5,156,63.5,74.625
GOUVERNUERS & WATERTOWN,11/19/2013,0,63.5,-41,74.465
GOUVERNUERS & WATERTOWN,11/20/2013,0,19.5,-99.5,74.413
GOUVERNUERS & WATERTOWN,11/21/2013,0,50,-85.5,74.439
GOUVERNUERS & WATERTOWN,11/22/2013,50.5,69.5,14,74.457
GOUVERNUERS & WATERTOWN,11/23/2013,28,42,-52.5,74.469
GOUVERNUERS & WATERTOWN,11/24/2013,6.5,-19,-116.5,74.415
GOUVERNUERS & WATERTOWN,11/25/2013,0,-19.5,-158,74.447
GOUVERNUERS & WATERTOWN,11/26/2013,30.5,19.5,-61,74.434
GOUVERNUERS & WATERTOWN,11/27/2013,212,17,-33,74.424
GOUVERNUERS & WATERTOWN,11/28/2013,5,-13.5,-124.5,74.412
GOUVERNUERS & WATERTOWN,11/29/2013,0,-49.5,-197,74.382
GOUVERNUERS & WATERTOWN,11/30/2013,0,-30.5,-199.5,74.396
GOUVERNUERS & WATERTOWN,12/1/2013,0,16.5,-111,74.397
GOUVERNUERS & WATERTOWN,12/2/2013,1.5,33.5,-5.5,74.378
GOUVERNUERS & WATERTOWN,12/3/2013,0,30.5,-22,74.373
GOUVERNUERS & WATERTOWN,12/4/2013,0,33.5,-69,74.324
GOUVERNUERS & WATERTOWN,12/5/2013,14,122.5,-16.5,74.396
GOUVERNUERS & WATERTOWN,12/6/2013,15,89,41.5,74.4
GOUVERNUERS & WATERTOWN,12/7/2013,29,56,-41,74.393
GOUVERNUERS & WATERTOWN,12/8/2013,1.5,-21.5,-74.5,74.352
GOUVERNUERS & WATERTOWN,12/9/2013,13,25,-55,74.424
GOUVERNUERS & WATERTOWN,12/10/2013,1.5,25,-41,74.424
GOUVERNUERS & WATERTOWN,12/11/2013,0,0.5,-99.5,74.447
GOUVERNUERS & WATERTOWN,12/12/2013,9,-35.5,-169,74.393
GOUVERNUERS & WATERTOWN,12/13/2013,4,-52,-185.5,74.336
GOUVERNUERS & WATERTOWN,12/14/2013,5.5,-105,-207.5,74.222
GOUVERNUERS & WATERTOWN,12/15/2013,82.5,-91,-171.5,74.308
GOUVERNUERS & WATERTOWN,12/16/2013,1.5,-94,-274.5,74.331
GOUVERNUERS & WATERTOWN,12/17/2013,1.5,-97,-313.5,74.304
GOUVERNUERS & WATERTOWN,12/18/2013,13,-58,-213.5,74.37
GOUVERNUERS & WATERTOWN,12/19/2013,16.5,2.5,-74.5,74.384
GOUVERNUERS & WATERTOWN,12/20/2013,53.5,17,-32.5,74.325
GOUVERNUERS & WATERTOWN,12/21/2013,161.5,8.5,-49.5,74.317
GOUVERNUERS & WATERTOWN,12/22/2013,315,-3,-49.5,74.296
GOUVERNUERS & WATERTOWN,12/23/2013,20.5,8,-77.5,74.423
GOUVERNUERS & WATERTOWN,12/24/2013,2.5,-52.5,-155,74.418
GOUVERNUERS & WATERTOWN,12/25/2013,0,-80,-252.5,74.422
GOUVERNUERS & WATERTOWN,12/26/2013,4,-36,-163.5,74.479
GOUVERNUERS & WATERTOWN,12/27/2013,14,-19,-60.5,74.481
GOUVERNUERS & WATERTOWN,12/28/2013,0,25,-36,74.498
GOUVERNUERS & WATERTOWN,12/29/2013,4,47.5,-8,74.487
GOUVERNUERS & WATERTOWN,12/30/2013,0,36,-147,74.5
GOUVERNUERS & WATERTOWN,12/31/2013,1.5,-91.5,-169,74.504
GOUVERNUERS & WATERTOWN,1/1/2014,5,-88.5,-194,74.45
GOUVERNUERS & WATERTOWN,1/2/2014,34.5,-160.5,-235.5,74.323
GOUVERNUERS & WATERTOWN,1/3/2014,9,-194,-255,74.429
GOUVERNUERS & WATERTOWN,1/4/2014,0,-64,-216.5,74.511
GOUVERNUERS & WATERTOWN,1/5/2014,39.5,25,-72,74.454
GOUVERNUERS & WATERTOWN,1/6/2014,206,100,-69,74.579
GOUVERNUERS & WATERTOWN,1/7/2014,61,-46.5,-146.5,74.644
GOUVERNUERS & WATERTOWN,1/8/2014,25.5,-94,-135.5,74.545
GOUVERNUERS & WATERTOWN,1/9/2014,0,-60.5,-166.5,74.502
GOUVERNUERS & WATERTOWN,1/10/2014,5,0,-147,74.492
GOUVERNUERS & WATERTOWN,1/11/2014,75,102.5,-5.5,74.499
GOUVERNUERS & WATERTOWN,1/12/2014,0,66.5,11,74.552
GOUVERNUERS & WATERTOWN,1/13/2014,6.5,97.5,0,74.512
GOUVERNUERS & WATERTOWN,1/14/2014,109,75,3,74.526
GOUVERNUERS & WATERTOWN,1/15/2014,13,30.5,-27,74.535
GOUVERNUERS & WATERTOWN,1/16/2014,1.5,3,-66.5,74.518
GOUVERNUERS & WATERTOWN,1/17/2014,0,5.5,-52.5,74.537
GOUVERNUERS & WATERTOWN,1/18/2014,4,8.5,-63.5,74.57
GOUVERNUERS & WATERTOWN,1/19/2014,40.5,-3,-74.5,74.607
GOUVERNUERS & WATERTOWN,1/20/2014,29,-5.5,-205,74.545
GOUVERNUERS & WATERTOWN,1/21/2014,0,-147,-352,74.521
GOUVERNUERS & WATERTOWN,1/22/2014,0,-182.5,-377,74.528
GOUVERNUERS & WATERTOWN,1/23/2014,0,-166,-336,74.532
GOUVERNUERS & WATERTOWN,1/24/2014,0,-116,-335.5,74.565
GOUVERNUERS & WATERTOWN,1/25/2014,2.5,-55,-230,74.578
GOUVERNUERS & WATERTOWN,1/26/2014,6.5,-52.5,-277,74.525
GOUVERNUERS & WATERTOWN,1/27/2014,34.5,-8,-210.5,74.566
GOUVERNUERS & WATERTOWN,1/28/2014,9,-66,-188,74.569
GOUVERNUERS & WATERTOWN,1/29/2014,35.5,-99.5,-177.5,74.569
GOUVERNUERS & WATERTOWN,1/30/2014,14,-52,-144,74.512
GOUVERNUERS & WATERTOWN,1/31/2014,1.5,-2.5,-80,74.515
GOUVERNUERS & WATERTOWN,2/1/2014,15,28,-99.5,74.474
GOUVERNUERS & WATERTOWN,2/2/2014,70,27.5,-60.5,74.506
GOUVERNUERS & WATERTOWN,2/3/2014,0,-22,-82.5,74.492
GOUVERNUERS & WATERTOWN,2/4/2014,0,-16.5,-141.5,74.479
GOUVERNUERS & WATERTOWN,2/5/2014,81.5,-41,-110.5,74.447
GOUVERNUERS & WATERTOWN,2/6/2014,23,-55,-269,74.496
GOUVERNUERS & WATERTOWN,2/7/2014,60,-71.5,-188.5,74.532
GOUVERNUERS & WATERTOWN,2/8/2014,11.5,-66.5,-122,74.505
GOUVERNUERS & WATERTOWN,2/9/2014,8,-69,-238.5,74.474
GOUVERNUERS & WATERTOWN,2/10/2014,10,-69,-219,74.481
GOUVERNUERS & WATERTOWN,2/11/2014,0,-83,-235.5,74.471
GOUVERNUERS & WATERTOWN,2/12/2014,0,-68.5,-319,74.443
GOUVERNUERS & WATERTOWN,2/13/2014,24,-32.5,-221.5,74.429
GOUVERNUERS & WATERTOWN,2/14/2014,49.5,-22,-124.5,74.464
GOUVERNUERS & WATERTOWN,2/15/2014,14,-16.5,-85.5,74.451
GOUVERNUERS & WATERTOWN,2/16/2014,0,-44,-255,74.447
GOUVERNUERS & WATERTOWN,2/17/2014,0,-80,-322,74.408
GOUVERNUERS & WATERTOWN,2/18/2014,7.5,-14,-199.5,74.41
GOUVERNUERS & WATERTOWN,2/19/2014,9,61,-61,74.419
GOUVERNUERS & WATERTOWN,2/20/2014,19,53,-30,74.395
GOUVERNUERS & WATERTOWN,2/21/2014,148.5,61,8,74.412
GOUVERNUERS & WATERTOWN,2/22/2014,72.5,64,8.5,74.46
GOUVERNUERS & WATERTOWN,2/23/2014,0,25,-38,74.458
GOUVERNUERS & WATERTOWN,2/24/2014,0,-16,-80,74.471
GOUVERNUERS & WATERTOWN,2/25/2014,12.5,-71.5,-133,74.455
GOUVERNUERS & WATERTOWN,2/26/2014,11.5,-91,-149.5,74.471
GOUVERNUERS & WATERTOWN,2/27/2014,37,-99.5,-163.5,74.475
GOUVERNUERS & WATERTOWN,2/28/2014,2.5,-102.5,-268.5,74.427
GOUVERNUERS & WATERTOWN,3/1/2014,0,2.5,-213.5,74.425
GOUVERNUERS & WATERTOWN,3/2/2014,12.5,-27.5,-166.5,74.434
GOUVERNUERS & WATERTOWN,3/3/2014,0,-91,-271.5,74.428
GOUVERNUERS & WATERTOWN,3/4/2014,0,-99.5,-224.5,74.413
GOUVERNUERS & WATERTOWN,3/5/2014,14,-74.5,-219,74.398
GOUVERNUERS & WATERTOWN,3/6/2014,0,-49.5,-293.5,74.374
GOUVERNUERS & WATERTOWN,3/7/2014,0,3,-249.5,74.381
GOUVERNUERS & WATERTOWN,3/8/2014,0,36,-107.5,74.39
GOUVERNUERS & WATERTOWN,3/9/2014,7.5,-5,-157.5,74.395
GOUVERNUERS & WATERTOWN,3/10/2014,53.5,16.5,-91,74.377
GOUVERNUERS & WATERTOWN,3/11/2014,0,52.5,-8.5,74.385
GOUVERNUERS & WATERTOWN,3/12/2014,75,47,-63.5,74.321
GOUVERNUERS & WATERTOWN,3/13/2014,58.5,-41,-163.5,74.394
GOUVERNUERS & WATERTOWN,3/14/2014,14,11,-127,74.378
GOUVERNUERS & WATERTOWN,3/15/2014,24,64,-58,74.426
GOUVERNUERS & WATERTOWN,3/16/2014,56,-13.5,-147,74.393
GOUVERNUERS & WATERTOWN,3/17/2014,0,-66,-235.5,74.36
GOUVERNUERS & WATERTOWN,3/18/2014,0,0,-199.5,74.344
GOUVERNUERS & WATERTOWN,3/19/2014,11.5,66.5,-108,74.349
GOUVERNUERS & WATERTOWN,3/20/2014,7.5,61,3,74.44
GOUVERNUERS & WATERTOWN,3/21/2014,21.5,16.5,-24.5,74.415
GOUVERNUERS & WATERTOWN,3/22/2014,5,42,-35.5,74.403
GOUVERNUERS & WATERTOWN,3/23/2014,5.5,6,-105,74.403
GOUVERNUERS & WATERTOWN,3/24/2014,0,-47,-169,74.404
GOUVERNUERS & WATERTOWN,3/25/2014,1.5,-11,-116,74.397
GOUVERNUERS & WATERTOWN,3/26/2014,0,-10.5,-105,74.42
GOUVERNUERS & WATERTOWN,3/27/2014,0,0,-141.5,74.376
GOUVERNUERS & WATERTOWN,3/28/2014,37,64,-44.5,74.403
GOUVERNUERS & WATERTOWN,3/29/2014,70,52.5,3,74.356
GOUVERNUERS & WATERTOWN,3/30/2014,170,30.5,-13.5,74.365
GOUVERNUERS & WATERTOWN,3/31/2014,1.5,39,-36,74.398
GOUVERNUERS & WATERTOWN,4/1/2014,0,86,-88.5,74.391
GOUVERNUERS & WATERTOWN,4/2/2014,0,86,-35.5,74.456
GOUVERNUERS & WATERTOWN,4/3/2014,0,50,-69,74.437
GOUVERNUERS & WATERTOWN,4/4/2014,58.5,78,-14,74.418
GOUVERNUERS & WATERTOWN,4/5/2014,85.5,69.5,-5.5,74.577
GOUVERNUERS & WATERTOWN,4/6/2014,0,50,-30,74.52
GOUVERNUERS & WATERTOWN,4/7/2014,94,100,-35.5,74.495
GOUVERNUERS & WATERTOWN,4/8/2014,185,122,14,74.581
GOUVERNUERS & WATERTOWN,4/9/2014,12.5,83,-8,74.616
GOUVERNUERS & WATERTOWN,4/10/2014,20.5,136,0,74.646
GOUVERNUERS & WATERTOWN,4/11/2014,5,150,-13.5,74.651
GOUVERNUERS & WATERTOWN,4/12/2014,0,147,23,74.65
GOUVERNUERS & WATERTOWN,4/13/2014,45.5,244.5,78,74.665
GOUVERNUERS & WATERTOWN,4/14/2014,71,267,61,74.722
GOUVERNUERS & WATERTOWN,4/15/2014,140,211,-30,74.787
GOUVERNUERS & WATERTOWN,4/16/2014,0,19.5,-72,74.768
GOUVERNUERS & WATERTOWN,4/17/2014,0,66.5,-63.5,74.767
GOUVERNUERS & WATERTOWN,4/18/2014,1.5,139,25,74.802
GOUVERNUERS & WATERTOWN,4/19/2014,4,130.5,-2.5,74.813
GOUVERNUERS & WATERTOWN,4/20/2014,0,142,-43.5,74.792
GOUVERNUERS & WATERTOWN,4/21/2014,0,192,19.5,74.805
GOUVERNUERS & WATERTOWN,4/22/2014,24,189,50,74.835
GOUVERNUERS & WATERTOWN,4/23/2014,49.5,136,17,74.845
GOUVERNUERS & WATERTOWN,4/24/2014,0,97.5,-8,74.838
GOUVERNUERS & WATERTOWN,4/25/2014,11.5,141.5,-33,74.796
GOUVERNUERS & WATERTOWN,4/26/2014,48.5,133.5,28,74.857
GOUVERNUERS & WATERTOWN,4/27/2014,10,97.5,41.5,74.842
GOUVERNUERS & WATERTOWN,4/28/2014,0,130.5,30.5,74.815
GOUVERNUERS & WATERTOWN,4/29/2014,103,144,61,74.779
GOUVERNUERS & WATERTOWN,4/30/2014,243,133.5,61.5,74.828
GOUVERNUERS & WATERTOWN,5/1/2014,268,130.5,63.5,74.912
